draft_year,player,player_id,rookie_season,minutes_used,PTS,TRB,AST,hit_cap,STL,BLK,TOV,_key,_done,_failed
2003.0,Ndudi Ebi,ebind01,2004,31.533333333333335,13.0,3.0,3.0,,0.0,4.0,3.0,"('ebind01', 2004)",False,False
2004.0,Dorell Wright,wrighdo01,2005,27.733333333333334,7.0,1.0,3.0,,4.0,0.0,3.0,"('wrighdo01', 2005)",False,False
2003.0,James Jones,jonesja02,2004,26.016666666666666,7.0,2.0,0.0,,1.0,0.0,0.0,"('jonesja02', 2004)",False,False
2004.0,Andre Emmett,emmetan01,2005,25.933333333333334,7.0,2.0,0.0,,0.0,0.0,1.0,"('emmetan01', 2005)",False,False
2004.0,Peter John Ramos,ramospe01,2005,19.566666666666666,11.0,4.0,0.0,,0.0,1.0,3.0,"('ramospe01', 2005)",False,False
2003.0,Travis Outlaw,outlatr01,2004,18.75,8.0,4.0,1.0,,1.0,0.0,1.0,"('outlatr01', 2004)",False,False
2000.0,Jason Hart,hartja01,2001,9.916666666666666,2.0,0.0,1.0,,0.0,0.0,2.0,,,
2000.0,Mamadou N'Diaye,ndiayma02,2001,9.433333333333334,4.0,2.0,0.0,,0.0,0.0,0.0,,,
2005.0,Martynas Andriuškevičius,andrima01,2006,9.383333333333333,0.0,4.0,0.0,,2.0,0.0,0.0,"('andrima01', 2006)",False,False
2002.0,Jamal Sampson,sampsja01,2003,8.816666666666666,0.0,2.0,1.0,,1.0,0.0,0.0,,,
2004.0,Pavel Podkolzin,podkopa01,2005,7.583333333333334,1.0,2.0,0.0,,0.0,0.0,2.0,"('podkopa01', 2005)",False,False
2006.0,James Augustine,augusja01,2007,7.316666666666666,2.0,3.0,2.0,,0.0,0.0,0.0,"('augusja01', 2007)",False,False
2002.0,Chris Owens,owensch01,2003,6.316666666666666,4.0,1.0,0.0,,0.0,0.0,1.0,,,
2003.0,Jerome Beasley,beaslje01,2004,5.116666666666667,2.0,1.0,0.0,,0.0,0.0,0.0,"('beaslje01', 2004)",False,False
2003.0,Slavko Vraneš,vranesl01,2004,2.75,0.0,0.0,0.0,,0.0,0.0,0.0,"('vranesl01', 2004)",False,False
